"id","Outcome_M1","Outcome_M2","Outcome_M3","Outcome_M4","Outcome_M5","Outcome_M6","Outcome_M7","Outcome_M8","Outcome_M9","Outcome_M10","Outcome_M11","Outcome_M12"
150,18532.5766483865,11331.238516934,7062.69253982794,3648.43574864202,2512.4349023912,2164.00660717003,1819.06252199784,1328.6254980319,1356.09414201098,1275.24687321048,1109.75051718203,939.879359611652
151,8527.61142151892,5198.46092625934,2648.92046403461,1908.40733642321,1545.55582090437,1271.5866062753,1202.10636665516,1008.17665033747,799.93882115763,771.959249395853,788.540044568564,712.200717330194
152,23304.2279052444,6366.47563663555,3230.85183510427,2272.384092327,1827.20611654004,1648.82306722747,1672.20826481419,1662.04092090265,1229.42208029528,1209.41939534526,1277.35307701041,1414.26621444887
153,4345.71704778953,1505.59625284434,1045.69502314973,1033.68701387317,855.204499627166,786.052433208087,842.12586435959,698.859067509999,656.324100722678,666.5295191415,618.122531877551,608.399817594332
154,5981.61611340752,2987.7241590136,1340.46223030275,1089.51568861396,912.487010257833,863.162332096799,1036.16364605908,749.235072569005,730.371260220297,816.448449790297,751.030419660147,729.1586657594
155,6009.03272521731,3055.25610443561,1740.53608306092,1439.52369803411,1086.85895994027,1011.5801488188,1067.15794293249,803.928364119109,725.85774368696,695.043810071129,716.241773535428,663.928369677799
156,3845.97028529029,1773.84889902409,1135.02338962164,1030.48201037778,844.576197425485,785.0983130927,824.638276244453,660.968661746861,638.666753208954,644.618115031683,600.543709474175,574.660667666481
157,7036.67535943182,3086.47979294563,1685.12925515476,1425.71550641385,1133.34439473241,1059.96549724958,1111.43986219973,810.567646697278,737.791208553199,743.117278721101,740.540127919046,718.147066236702
158,5844.08837777757,2502.45949608944,1541.25799557969,1373.0307123121,967.726476420479,938.733652386931,912.315781660501,757.085501788669,701.354968037297,691.680733381187,668.70700454611,641.426371895221
159,23697.6784385206,14971.1105791583,4646.69057490259,4185.80653716524,3604.49871710041,2238.25040817173,2095.00042078312,1875.48004987013,1637.61378164173,1545.73620248537,1610.58229519339,1296.99065999493
160,21376.5346795563,5888.94801117575,4352.20638743896,3685.88625226193,1709.61384536313,1.9459869216583,2.03775631713367,1.84567895154192,1.94316245139092,2.08221696202552,1.4534691746447,1.47074743654739
161,98672.0251856033,33630.0159408611,12860.9514543208,10547.3043262804,6940.95701454653,3808.7187456492,3589.58853108408,3464.11570246283,3515.37286756325,3187.12916896863,3456.83117555107,2669.56909097042
162,2529.48827321816,652.441882166338,475.196877298947,444.462820222561,710.117765542358,674.9706145498,708.122477890201,623.773171911735,174.393618764203,0.979739433330753,0.991289003166493,1.00901453792732
163,3297.27823455815,1719.98260318757,1100.22441208794,987.984580981996,834.857787480317,764.413799313682,755.890902786677,646.3014151436,608.530705179702,609.457615750303,585.348758488583,572.063894134829
164,3648.10180800082,1982.68697997295,1414.20299671956,1329.46956283997,1057.88393701652,923.41664929075,830.529941435642,720.553299421338,637.159571236786,626.590695919903,587.325709984901,573.996881685201
165,2463.65632345685,934.845087399509,715.576078452323,641.033880631749,719.998106809582,662.392258216431,708.094199821945,624.990804456736,602.830258784577,608.279801124646,584.859084645388,571.99544697407
166,19909.1566682508,6690.96117991452,4919.97500709663,2459.02793579301,1476.06843678465,1359.74373906624,1137.76207227091,919.674659116691,930.757034824019,833.605545632973,664.419555173659,554.312706281691
167,4550.25861672443,1959.36974850934,1500.05133345079,1279.86216033657,879.405240118017,771.16171041694,845.119095030629,699.57655048325,656.151581481314,668.075578296696,617.898102208247,586.03904385445
168,25181.812514562,17223.7739741843,10799.1456362929,8393.99692549157,5997.27985274272,2904.77562024401,1966.18639044271,1709.38373079296,2132.89118164206,1853.99739717586,1516.03981565933,1076.93767467373
169,2795.31452875696,1607.6032253406,1067.44321317957,994.532060545876,864.376715325109,790.325955425832,824.860987880586,669.190697824857,636.856937942306,645.489148975866,597.002721349368,574.673079518912
170,3532.78041177611,1518.18827880812,1389.22152914208,1184.29213087614,921.238692110612,860.442570230906,772.772757604756,659.68249743712,638.159800113708,625.457551233978,602.099007418551,576.079576577614
171,3753.66444843334,2302.59754225489,1490.681435235,1458.71050347945,1120.19244113646,1039.30700543013,946.295824596969,822.298618852617,687.261429343821,723.233930149755,620.809092728887,592.887964379406
172,3168.78829733115,1696.11978885625,1105.14252438134,1028.16468973109,839.712119268228,756.979147987657,751.127726173693,639.609685804654,608.351332295146,609.112866561415,584.859084645388,572.063894134829
173,3834.37996180528,1247.43062719088,912.820182847247,781.428533675677,733.817662175727,689.49645967428,821.985733940821,683.242115014351,648.905624708631,584.26665966207,1.05564029468096,1.07519459244068
174,3414.36823330274,1438.0794084748,1099.46573108541,1093.66444050036,845.509043011513,759.884317368225,838.055202297898,699.082674087711,654.926650182098,663.327227550804,617.898102208247,591.720833776422
175,5299.88915830115,1311.71586064299,948.856700586099,708.66308302676,913.114140244154,868.998420867435,1076.86335992685,787.897843667986,691.731192132624,1.14826360276268,1.17825842116896,1.17852838607399
176,2404.97613183339,1870.37885198838,1237.06395981489,1066.66228857896,735.993442603483,722.675868037272,713.626001023456,630.335890886648,626.314366965282,609.786498177097,610.573062579035,576.22386192153
177,23303.2817365264,11766.3098727763,5977.07089419,3143.6329051344,2543.70060758172,2031.89080051664,1902.76256258395,1534.32773330559,1346.80958490633,1195.40900870026,948.287254108503,820.02390751693
178,6301.07312070444,4735.71722279625,2351.8593916946,1780.1223717266,1521.07160046904,1221.71828477734,1044.81249829894,925.856144164823,741.579712879114,705.912324946615,746.592215014269,675.750052253662
179,4698.17537648137,2145.48128574844,1361.13666848122,1165.01663319585,925.382777980446,863.461258984129,851.45188065359,708.337849506063,682.501646620374,670.73294060384,648.803038756185,615.437755580724
180,5283.22795459991,2525.24739566375,995.323928886855,876.854882886021,952.238499703887,900.749130217769,1061.03356890404,789.13065636489,721.661803728349,713.132594688506,683.469266208818,662.31040115183
181,7893.63843384796,6470.22755575237,3768.27206373825,2746.75134255274,1779.85344945053,1404.33639461838,1298.77541935657,1063.98781930254,999.274744105907,1020.11598973566,981.475697676551,830.171566756124
182,2307.21248013371,834.655201022193,555.246421676171,530.859205715724,688.456975003362,655.820748091083,707.996572880861,623.635401517276,602.830258784577,607.953204213613,584.859084645388,567.373908495548
183,8760.76043845379,3766.18045472894,3312.09161998487,2956.65836293549,1920.8031698181,1488.07327689758,1252.2480270252,1083.01562531157,1129.53199815815,1132.34646871679,730.257526868832,667.464649709595
184,11548.1569681455,5224.18536582921,3604.06757973216,2916.6482512866,1976.56590135195,1574.61979624432,1457.62274496398,1067.8541315838,961.08572209746,869.399130937941,738.660766879222,723.350653889542
185,3553.65320181389,1634.45384009734,1398.12346928156,1196.57557162955,921.821476803362,864.474678734954,772.772757604756,659.851930443479,642.333363330971,627.147430516105,611.618118354745,578.855154763884
186,27055.9107987952,9458.37870143672,3715.02220092079,2158.52155912071,1669.50428973947,1747.99208081438,1581.11457693374,1505.233628093,1227.11559790763,1159.6288844323,1367.60326935246,1145.94755814188
187,78340.5287242493,43096.0178959115,20165.4767520052,14517.6978013821,9716.52061864192,4864.10549137106,3389.43996179164,2649.80502128104,2340.45100547658,1718.45604385236,1509.66653671615,1085.666462217
188,99098.5866532441,34007.4212993641,12905.3390051162,10565.3870475917,6940.95701454653,3807.28410294339,3586.72303404365,3464.11570246283,3506.6403383974,3187.12916896863,3460.04603954812,2674.605791019
189,5606.83244514807,4170.30378181989,1999.90247004618,1493.37086016679,1145.09592124769,1097.8368936189,873.912809120006,742.291240013988,683.728325891774,709.266960130026,705.246963113387,603.715980585869
190,3466.5289733432,1777.85589577242,1130.42217694455,989.684312130076,836.404071334995,775.276784035929,767.131102849347,651.054558744103,612.240320050347,624.991378473751,595.834151619286,572.51512837282
191,2473.69542219895,1282.69932974669,970.063264825655,875.072300309312,696.923638729116,676.669452416123,713.713409558027,634.335953522524,606.683952152903,623.642430097176,590.03701849192,521.795803088307
192,3758.67876405512,2348.73629871273,1639.95295625659,1406.6514002422,1076.57655475251,940.553776238275,877.64485500527,719.660537423982,643.063753427122,643.666427071253,592.153587112138,580.523932159527
193,49114.0179912625,14562.7494551284,7225.02784588574,4323.65947290473,2708.61654832151,1962.3250050967,1738.68256762052,1315.56737854679,1327.23666039645,1264.3967933666,857.327036996264,1.49410068478437
194,3425.57170749629,2102.2211637981,1269.68522319784,997.472938127404,880.902808485297,844.06539367244,764.645636451417,655.834898051805,633.420391099957,624.036335897742,611.716459753869,574.796973747923
195,39575.1091147175,18549.8141184709,8439.58514290213,5229.1890292509,3354.06711047241,2533.56613555234,2606.72873347221,1968.5641714294,2036.7620200803,1995.98385442892,1599.16913141097,1293.14723363821
196,5651.89569374664,2242.3272709601,1157.01632949361,1040.91483430608,851.362350425981,794.264150813591,928.912884994002,708.937979425768,670.332764538439,675.674340623289,664.135106237357,646.100674492136
197,61676.2255017317,24111.7718419888,10941.2593499981,9115.35954280534,6188.27540808055,3310.0380096826,3107.71779993847,2069.89435989687,2297.54245952238,2118.80645577154,1827.35209359852,1465.88578269646
198,44500.1715456197,23598.3049757504,9970.46519951114,6916.76188516576,4682.46411616203,2848.13423767258,2864.11033465398,2838.94167510785,2533.02024336829,2481.88062947099,2151.9607167425,1702.3793634863
199,3331.5880481079,1009.17489679189,829.114300786749,721.89610820482,872.643059828741,791.418349985958,845.25546905,710.183047305575,656.324100722678,682.497775554033,620.575546101161,611.043396045703
200,4116.13110567715,1878.03052728724,1345.08392094736,1238.62368018,894.402578336797,848.180956848319,846.225299760326,679.492766615977,665.941722445662,650.086679185267,602.354877545753,575.253562971048
201,3294.4933550029,1717.08162795728,1099.66468133766,984.930694125059,836.30045449578,773.5298726681,757.971303576288,649.308771992381,610.917841058244,609.982837601998,585.712882965019,571.965472975265
202,9909.48608093677,5686.24671175884,2536.05840079885,2091.72860936597,1565.3855547798,1271.46922976211,1255.9132196269,1020.15529239603,809.078910322335,782.664804512918,839.323193731068,774.810800991537
203,17007.2899406859,12625.9676412437,8587.55491133495,5741.96941206212,3953.7637089497,2348.62827551855,1987.44705489161,1522.45131543937,1425.42175930945,1373.69245967576,1147.27314156492,932.664326548949
204,127401.649091103,52045.685423409,17142.3419668461,8818.41723934842,5680.57811529179,4305.56211383714,3966.1879149802,4035.87639713536,2693.47158168525,1460.28501194218,3.64655281866267,2.93611320315922
205,6642.62015712483,3082.3193234838,1682.22930807455,1414.93412071839,1124.24045761217,1043.38380634611,989.047041452886,791.968581546174,727.690600890639,693.803580974922,690.840319132591,646.401029761861
206,11344.8493234703,3421.18721398234,1383.83597339493,1165.57093786589,954.222135000534,957.402702138117,1178.77443835767,1171.05224529918,920.931720914756,974.308187303581,1148.47249414523,1257.2862664979
207,19964.5162872043,10857.4285961154,4408.59899463852,2521.67786282867,2036.26629212477,2013.88866258839,1894.94700772182,1978.58058453355,1300.73269651957,1185.92750887444,1413.56457851172,1287.47151069231
208,6332.33261064192,2539.23164251449,1559.14181552479,1295.53841706879,841.47182934553,760.9985614832,1012.68732309508,727.8885943688,685.494310869885,748.859820195459,707.815983651245,695.288383710849
209,79760.9619717618,28034.1694068754,11325.2232298165,8659.28604073633,6276.99367838974,3275.12125161344,2969.33094974965,3052.87988995023,3103.73993118068,2964.77382748087,2905.28512211395,2385.08101714797
210,10381.6318179089,4988.59745834242,3416.85392186212,2679.32673978992,2037.97651709926,1557.01085437669,1304.34111688408,1021.93179776162,986.782981054484,854.815704075859,760.398069615871,721.244886668268
211,3119.72855011581,1329.6338486907,1057.9210172885,979.340924331255,844.353028999478,754.844975114158,752.254545001564,642.165468854976,609.19818724817,609.388214474855,584.878764592382,572.668762295589
212,5910.05923442537,3750.85788652118,1757.41423073487,1244.40360110839,1051.11807159224,961.126616018408,856.959603099228,761.269434529002,689.139115208337,712.843666838889,728.10832575749,655.166969057552
213,3574.49772376087,1650.58224426865,1402.94887249775,1198.62702875266,921.821476803362,864.474678734954,773.166141352386,659.851930443479,642.333363330971,627.147430516105,611.618118354745,578.855154763884
214,2415.94090994077,1188.94367661765,644.853959279657,562.448526159134,732.549241763737,721.48374094183,711.321575953988,630.17674154776,626.314366965282,609.786498177097,610.573062579035,576.825322753499
215,19002.8295108892,4978.6390587122,4076.1470438469,3476.26819190691,1682.88647190353,1.91756151317811,1.85397570926838,1.78953561188822,1.89236359015467,1.85965030672065,1.35664703423199,1.31529774369751
216,3597.88538552383,2450.93781613534,1696.18665702873,1448.08969590212,1078.52624807771,996.128243036854,904.31012370364,738.549370814777,698.154183330121,681.325756359011,636.358056534455,583.847166932889
217,3110.40972999821,1312.33026865186,1057.22691779835,977.127565220041,826.316481915468,752.938889222917,750.843710415432,638.956739753185,608.351332295146,609.112866561415,584.859084645388,571.965472975265
218,44671.8493480563,18750.8579112665,8162.27514381329,4988.95782528668,3965.89835719016,2817.40364400759,2570.62229949297,2424.44163154491,1985.02314321086,1810.49355375544,2085.18514947531,1668.26917463777
219,3263.60540176026,2045.01222893026,1245.70561270384,1004.17368156055,880.2082510594,829.033753137806,757.552918079894,645.475343801224,632.050521729166,611.225835737926,610.591978020448,576.971334716312
220,4635.02984552049,2755.39225455047,1687.44903879259,1446.10413889169,1125.24230713472,1047.34955920181,932.020151332062,748.004183617811,702.706769346126,700.140470594718,640.552976145924,590.577685923445
221,6282.20990634444,2645.35093152414,1372.82812329861,1154.7686584608,923.103127847554,880.643625051855,996.231153120978,731.22482421752,698.442048618685,679.506924690517,731.083547390736,702.451214711832
222,5168.54481046144,2424.78374027716,1617.53978407881,1466.07278381567,1082.79884255513,965.18367814373,970.41808572312,787.230864709415,693.773839671057,706.271731282193,629.043520400661,617.898938866431
223,5218.8443594099,2516.90999005319,1241.10692029172,1095.60746459545,743.920451823567,705.770095550093,965.423802079644,703.894949056035,658.52332132777,1.26051689468403,1.18521222495555,1.22711632243302
224,3144.67320701999,1463.26237241656,1084.69057043281,988.298352626463,835.307575110492,785.94926635873,754.070663245091,643.665477774937,626.142196187651,609.112866561415,588.437261254813,572.102847152784
225,39375.9942723174,18490.3936538676,8320.45859427399,5092.69583772788,3925.90310068328,2538.34952462547,2575.02574334523,2138.94139641897,1881.60169038524,1735.49013425109,1684.09460512685,1383.78676831846
226,5612.36337696322,4020.14498044537,2032.69434813687,1522.25889225011,1270.41748226596,1052.12949659047,1104.1104525012,839.552764763829,712.528641848198,675.775287320296,759.490516463575,694.152011167954
227,4552.31169874101,3483.94760406318,1797.44015063429,1433.24709574182,997.000453403541,886.411697929205,910.720411199025,745.801437589681,711.763728560655,692.899837103989,626.817566817782,606.558109196031
228,4239.83343413644,2114.67998866703,1285.69366781977,1043.50064125723,888.410912920078,854.905616643207,846.192224854718,696.94735227543,670.727047455897,662.893302986041,637.725968018505,583.294971266172
229,3129.60708684474,1568.46077191343,1095.57945816806,984.336746159053,827.854737434755,753.260726372146,749.549475833353,638.956739753185,608.351332295146,609.112866561415,584.859084645388,572.063894134829
230,4386.26071305964,1800.84330973951,1138.75635202004,1039.43860029489,853.125333064202,788.233586712307,846.101292826856,700.939618500895,657.427607593772,668.357367604273,621.340382733064,609.538041313961
231,4551.05161386472,1042.08096865816,729.781543842923,603.510824859575,735.165748629718,704.323325944429,937.696070667402,707.227839122959,666.152445793327,676.174226590247,700.658527370594,696.576413454229
232,20517.0388699555,9375.51711878933,5552.07002781097,3975.90459593227,2683.40817048667,1910.06834980355,1895.63452118097,1365.94655711313,1081.00978816257,993.144742347097,967.061106220935,873.44443240843
233,4160.66804788987,1757.60570348311,1135.58135316391,1034.74880363276,858.709860460429,785.99044670341,841.857797200228,696.444586302167,652.01424810552,663.402179258398,616.97419588297,581.759156230085
234,3460.31369388441,1780.38533109088,1130.15838962462,991.547396326284,837.802203703173,775.276784035929,767.033650487055,651.649954115167,617.903594334464,624.991378473751,598.250699432058,572.638307191781
235,7987.36832638617,4134.66238837391,2095.75529473211,1665.62986673389,1054.38385223202,1047.5535253625,1121.25547389581,806.601696907001,735.25210272077,717.188334682162,703.097351012661,660.432773282205
236,5880.08605463028,3754.37473107283,2114.97188118046,1429.20345379613,1251.23208879782,1010.45232816602,937.078914185561,828.106487978367,710.530528209949,678.733335293078,729.242915163166,661.863404577716
237,25407.4782267667,11006.1906953083,6768.50680207391,4057.90130787572,3111.73424030692,2194.72713415714,2250.99906302209,1489.76852753921,1410.07864189327,1357.49822010517,1163.50933916953,978.77615511977
238,37355.8902841782,14536.4990912029,3141.8941667949,1829.14358043855,3.78388831172636,2.7490702780867,2.51264771167333,2.27150255528386,2.22164987160871,2.14073289053246,1.89436711124915,1.63885053949717
239,6727.22229733501,12831.3029147318,4690.84281509153,2903.0855489879,2410.48362343118,2021.42628062301,1540.21067840653,1399.67387545371,964.83382474956,804.01604059854,789.573314380111,710.924976897323
240,4518.30138632225,1902.73679342078,1218.9152754416,1134.99626628493,898.690450929478,842.699628609402,847.948366297409,705.210995579895,674.628347178377,664.641070084719,632.577578991427,597.465213574244
241,5705.64641811585,2629.51739607125,1305.38802248663,1049.05340977583,898.740084454335,863.265533308944,935.03656050619,714.19039153226,692.449186991158,676.261981774758,689.684797803215,648.641308922192
242,46484.2661483175,24922.9391679114,11517.504071957,5156.69731639476,2830.26001371675,1731.12656672006,301.540188615331,1.96131626277721,1.84661250591335,1.85641192356743,1.8574663950389,1.59938795351359
243,3864.04865740399,1785.67778970284,1134.71981571345,1033.11420124191,844.540520478687,784.802587510571,825.455093547275,660.968661746861,640.029073138398,658.487672429432,605.012292520811,577.360166523369
244,3253.11398634563,2049.84251509584,1252.6078127957,1040.52654682844,882.355935279762,825.005836110694,755.712261289946,645.638356758481,629.590182074146,609.303423913615,606.770814645513,574.920643514641
245,36445.1101061619,12758.0202329527,5563.72133253111,3280.1057204868,2384.09427807918,2089.16157245989,2368.01469611926,2014.68100401082,1549.44787889906,1332.53416717071,1542.16976054666,1385.43102677128
246,6490.87998826815,6056.37487655593,3181.32241695922,2170.44683690734,1720.12080606134,1390.44168991398,1229.31201654834,1076.16777356615,985.450336266971,1010.49631031873,977.185682536845,829.826654656422
247,22442.2694849383,11589.0367127327,5153.30944797635,3425.16152197682,2439.61630370455,2201.65196635157,2096.0882587121,1411.2973572766,1522.85046657768,1535.42301890799,1236.60867231413,1101.81353585922
248,23658.5669579703,12399.1784842377,6083.14719149649,4014.4793304988,2768.60964673409,1960.87526069098,1782.35149569848,1492.95234572581,1472.73185233356,1360.94157752824,1228.39880238521,938.222368268651
249,13728.8822618067,7132.37176325559,4583.97110874495,2910.60804111827,2393.44044837409,1789.76740552647,1447.31848434676,1184.66062394522,984.471557248869,873.491762759013,834.045454255002,738.659005691765
250,4903.59723416749,2808.69349379771,1444.71352237817,1427.20729424904,899.854173062556,844.787234152245,966.26647023108,773.391857032732,700.72179130616,710.248082014394,669.21968891228,649.4202593917
251,5506.08545105469,1489.22103233305,927.430798241459,807.584104565359,851.362350425981,792.411073842687,892.929571511008,707.22468279573,668.566975670803,673.768634233692,661.227301941331,640.147974427175
252,35254.8294161494,13033.8356340597,5188.54484421413,3509.54229720268,2601.72012267825,2039.21952324812,2193.29141399869,2328.34219771063,1498.99741248177,1416.76458249568,1649.71610787219,1414.72638885748
253,2475.12059422933,1568.04990106282,1102.89686213528,883.646307835435,1.29490657670091,0.974026216560129,0.952859657538322,0.994638478759975,1.01103659447496,0.976634704468919,1.03250739827073,1.01762652206999
254,3822.49925060686,2427.43317426941,1642.87467998393,1421.65666401456,1074.67955369332,942.607485002679,876.497155108707,719.90916831428,643.063753427122,643.666427071253,592.285716400763,580.623826018959
255,5126.20308528107,3257.19344247599,1597.43729703667,1086.55623992408,959.779766789535,939.250033015536,1019.26999302462,784.446527856656,726.297989677998,711.550324005629,696.580782190734,599.59592400855
256,6813.74884477851,3526.03243064958,1827.55200487627,1717.25285714792,913.500522164018,819.166210546872,1.58341974784758,1.23218916862025,1.13553272313868,1.14305501965887,1.13906184929944,1.15573561942799
257,3937.34753504588,2288.06016283184,1453.06364294659,1371.72535730899,1064.55073819446,971.625701224486,848.439925238671,730.537727476005,664.58491106388,645.96597294832,594.757403938832,580.092523052523
258,3831.00055448679,1492.901394193,1032.54406666244,984.959486165284,844.576197425485,784.802587510571,823.818336955833,660.968661746861,639.345460787617,654.201224575722,600.789823037334,575.532964077139
259,3176.87346743126,2383.50958392733,1565.76655623626,1002.94940636664,943.646146158398,920.779540048536,835.771400797379,709.868684031032,191.940493407729,1.06314803754164,1.05698244309608,1.03384608251988
260,12920.9429913825,6872.09536155113,4177.04392869787,2314.52187546229,1748.44553759612,1577.09081544483,1146.19338199152,983.220752097267,897.023717335489,853.957873123732,789.602724729514,706.573725221229
261,62270.0031570102,32492.1875589643,15416.0674016851,7626.39780267863,4105.19725889911,2843.53542241035,2697.2666150983,1836.26827058079,1665.79682717564,1711.78688926583,1368.70534111032,1168.02364054543
262,56505.1153433387,23354.4154932203,15124.4914058109,7914.89799721781,4082.28521206459,2654.09953661175,2178.07796538548,1785.52800458223,1827.66650649176,1766.81984274395,1072.57609311071,866.908923574935
263,2519.32932980635,1139.31906301046,771.515276322838,640.253581702476,696.62886200267,676.669452416123,716.971679089809,634.894653439219,606.683952152903,623.801485747616,591.600822452335,572.493391771926
264,3347.34006113131,1750.62546609431,1121.14204739844,986.177120749802,835.772724541178,774.984757961682,758.160287590388,649.711016533609,612.052331500922,623.696649178982,589.517228247674,572.063894134829
265,3270.24261357764,1692.44037814857,1095.82975529832,984.147920651859,834.857787480317,764.701842089518,755.506308609263,646.3014151436,608.530705179702,609.457615750303,585.653176132251,572.088533533765
266,5535.63162608096,1712.66011132514,1238.89131294741,1196.91513125603,904.20362031236,829.556710354167,879.735109091523,720.994942001631,673.372466652825,688.71169820152,640.464476452463,637.461736775152
267,7085.32012033583,3116.54469268525,2663.53012669583,1831.43535211286,1408.15209266013,1278.52565688483,1018.39772425142,848.52254596114,801.019799964741,768.177481002775,648.026903297275,619.780195433604
268,34842.9714431689,17112.3251883154,8914.80992664355,5970.75077417053,4162.16584466554,2436.50991983147,2515.12723404848,1786.00237946867,1744.77634508309,1922.61418483021,1425.10913660941,1225.8815990862
269,42436.685173703,21333.7489951336,9938.3317529158,6857.64903871936,4495.98283671319,2697.07402601543,2623.28426857366,1976.07726981269,2267.78482458319,2383.84276270497,1513.23892331275,1302.86053150188
270,6220.84192159471,2870.37140219913,1733.15906061212,1529.24612336183,1145.05119080195,1064.56746408613,1035.09273515655,859.375395688536,706.956396452751,735.111671947618,657.165464913011,652.113175502486
271,17284.3932278164,5396.31245224639,3169.46927344064,2028.98476977202,1574.10193799731,1515.90109730445,1441.95338319363,1061.54086299407,1086.12540002858,1043.47952731688,854.270874619109,860.44097213052
272,45585.9933004526,21573.4259638654,10891.6234285608,9151.55172236062,6085.22384867277,3200.85819028706,2658.91040688607,1935.67116494376,1981.3855723794,1702.92051773295,1622.07643276382,1217.36511790138
273,134027.149920219,57417.5086332557,18302.6608851108,11482.9778063478,6724.61352389247,3594.84604684914,3442.99519836504,2774.27966481325,2667.76960587005,2195.59797777552,1949.37387269872,1482.07783141151
274,11789.3081689557,2784.76283793383,2301.26879878057,1776.38692167,1431.97881579727,1235.21436677809,1409.89292173826,1033.29668636746,1012.29628997089,1031.62232995297,813.177996158089,841.990781105167
275,6720.04780154185,5273.66685829983,3825.44919008606,2591.27890717423,1698.69205695263,1362.19089387204,1314.91617251298,1065.26963310436,1022.03169035096,1017.0862016496,883.717475271315,778.575462000248
276,3574.49772376087,1650.58224426865,1402.94887249775,1198.24734722652,921.821476803362,864.474678734954,773.166141352386,659.851930443479,642.333363330971,627.147430516105,611.618118354745,578.855154763884
277,41968.0444198272,15423.8811418706,6816.59972955115,4517.14333482662,3236.41193799701,2347.75562101177,2749.91938379444,2505.61165557698,1926.66029091664,1937.54171231644,1855.13095993469,1485.56469995554
278,2720.11199846204,1141.4338658352,853.8965761209,692.688868126354,495.28502711618,1.02070158653694,0.975431185102918,1.01757399770351,1.02748516748804,1.00252768445604,1.03427463611032,1.02099306126331
279,3576.46765251685,1783.36656326542,1299.25436206084,1125.68520595427,878.231605695557,783.745417210174,767.178404783408,648.263482925425,615.44974621979,621.235841049774,585.590267016194,573.95641116236
280,3882.4674551419,1798.26094388251,1192.32371119815,1130.16923250118,876.533476434512,792.662127031333,827.751292756277,670.109718771301,648.786106191594,661.730486345051,609.356816489161,578.725775016162
281,3504.67479116411,1481.90747797663,1143.11789293875,837.52818236785,785.562077973642,751.085428098821,648.586552033912,1.08531990749441,1.09895878877756,1.09277414266133,1.08727155309719,1.03582064409463
282,6651.27786008123,3426.2166877117,1712.38541220304,1453.15763590962,1134.28360676183,1057.10504666156,1008.46727880992,799.633856907177,733.862433631875,713.260332774317,697.538341079842,654.66204349722
283,4884.19634134746,4935.30695127723,2163.61863013869,1538.51186939729,1281.02473070437,1329.77575401477,1161.71923780523,1007.33264967846,850.754367218197,730.76871657387,635.737651786587,595.392657997791
284,27368.8226656007,14597.2647696077,8291.84061079074,5083.97965921571,3848.86015759099,2374.11283160662,2324.75819690862,1583.50828783022,1477.25503526382,1505.84666510754,1306.09732092371,1156.86982143845
285,26953.1863327855,7932.61764601425,4674.01583324064,3715.39930021355,1652.73373783905,1275.72605411124,1014.48239300134,1.83691632915151,1.95206968967205,2.03157752133686,1.45773272861368,1.45819965390294
286,2367.59418614459,1722.54998253554,1156.48915106659,1037.51291001047,825.100109433897,774.605677296915,738.445229643028,644.796007204418,631.890004664153,610.162240114876,610.023101683631,526.359892344329
287,10449.1533982702,2915.60623085434,1366.46869352438,1331.01932359433,947.895765719126,951.41571041461,1225.30949061661,1173.07843037344,897.929048765344,897.408621121789,1050.54996851367,992.137274175834
288,8633.44223882596,9429.02323426147,5656.7659984078,4259.51420574808,3199.31884803931,2233.58888674007,1541.11834161852,1231.76727038711,1374.42479452867,1157.88452289891,1046.92144316391,850.571478473987
289,20005.3962246983,12016.1588993782,7803.10356612965,5071.08651703018,3405.69384654268,2360.50552638508,2026.06109861887,1588.14365510157,1472.40691947465,1448.47422226921,1187.8071882987,988.305106271597
290,21161.971039659,5907.92415814521,3357.10501169794,2932.45833870445,1993.48489288553,1656.38547435101,1767.4678750599,1863.6778966089,1561.42688604964,1519.28673251526,1311.25354984539,1213.83817591012
291,3164.0080045044,1705.50094168251,1215.64832434399,994.748502582013,872.640193908265,819.350717378015,755.042154133969,644.979256333522,629.590182074146,609.303423913615,606.770814645513,574.920643514641
292,16231.5922842433,9390.01717944717,6163.78890295252,4508.57952991969,2992.63726370954,2046.26164261231,1931.389088445,1518.90843681647,1271.84145784241,1209.2823909569,954.763368494915,845.107021838973
293,4630.67808916597,1831.42884920575,1204.0010474868,1147.724655434,881.593222608005,790.293924176127,847.338762217968,701.895894333337,663.317240281985,667.828990688677,622.229938537545,610.229420226922
294,13566.7697668137,3851.9625977041,2182.96330419324,1412.36223227199,1250.71380279875,1239.22373194402,1401.75408308376,1080.50186761198,1059.9082058504,1045.46523011721,872.603388897153,857.334771686573
295,2319.71021328844,1017.0886731657,806.924115571783,671.292739892099,694.180671587117,685.767812019008,709.559767122096,628.409771692076,620.459662247635,607.953204213613,588.568561306729,572.081126204912
296,4964.46504866616,3181.96841483938,1523.90178666086,1120.51187741363,920.08529160276,916.85349930407,840.8000886403,680.265380159438,676.495315808934,713.296746587829,714.197641100621,600.386241971906
297,9916.10451102045,7429.81667250734,5350.53473144202,3471.51967185342,2136.80165606497,1685.70191557747,1228.67241350431,1069.25690064387,983.787179544926,911.879963048024,724.057922641494,654.037033168281
298,10928.4084651162,4603.14885268659,3326.33736016358,2856.58491660734,1759.54731794092,1357.73646856656,1274.62991850421,1044.96629048956,928.478476279562,892.327647333433,730.173746308028,631.919996232075
